Pleknaam	Historical Name	(GvH) Opmerking	(GvH) Wisselvorme	(GvH) Land	Province	(GvH) Kategorie	Description	latitude	longitude
Kew				RSA	Gauteng	Voorstad	Town	-26.1202777777778	28.0966666666667
Kgokgole				RSA	North West	Dorp	Group of huts	-26.7130555555556	23.935
Kgokgole				RSA	North West	Dorp	Post Office	-26.7166667	23.9333333
Kgopeng				RSA	Limpopo	Nedersetting	Group of huts	-23.7144444444444	28.7147222222222
Kgopeng				RSA	Limpopo	Nedersetting	Kop	-23.6980555555556	28.7316666666667
Kgopeng				RSA	Limpopo	Nedersetting	Area	-23.705	28.7644444444444
Kgotsong				RSA	Free State	Gebied-Dorp	Urban Area	-27.3836111111111	26.6525
Khakhu				RSA	Limpopo	Dorp	Settlement	-22.8388889	30.2416667
Khambi	Kambi			RSA	Eastern Cape	Dorp	Beach	-31.4833333	28.65
Kharwastan				RSA	KwaZulu-Natal	Gebied-Dorp	Town	-29.8983333333333	30.9030555555556
Khayamnandi				RSA	Eastern Cape	Gebied-Dorp	Group of huts	-32.8319444444444	26.8
Khayelitsha				RSA	Eastern Cape	Gebied-Stedelik	Group of huts	-32.7058333333333	27.4738888888889
Khayelitsha				RSA	Eastern Cape	Gebied-Stedelik	Group of huts	-33.1544444444444	27.5255555555556
Khayelitsha				RSA	Western Cape	Gebied-Stedelik	Urban Area	-34.0377777777778	18.6619444444444
Kheis				RSA	Northern Cape	Nedersetting	Area	-30.4572222222222	17.9972222222222
Khubus				RSA	Northern Cape	Dorp	Group of huts	-28.4619444444444	17.0191666666667
Khutsong				RSA	Mpumalanga	Gebied-Dorp	Urban Area	-24.6166666666667	30.7613888888889
Khutsong				RSA	North West	Gebied-Dorp	Town	-26.3236111111111	27.3205555555556
Kidd's Beach				RSA	Eastern Cape	Dorp	Town	-33.1511111111111	27.6994444444444
Kiepersol				RSA	Mpumalanga	Nedersetting	Group of huts	-25.0611111111111	31.0444444444444
Kildare				RSA	Mpumalanga	Gebied-Stedelik	Town	-24.8802777777778	31.3208333333333
Kilfenora				RSA	Gauteng	Voorstad	Town	-26.1888888888889	28.2905555555556
Killarney				RSA	Gauteng	Voorstad	Town	-26.1669444444444	28.0505555555556
Killarney				RSA	Western Cape	Voorstad	Area	-33.8305555555556	18.525
Kilner Park				RSA	Gauteng	Voorstad	Town	-25.7152777777778	28.2627777777778
Kimberley				RSA	Northern Cape	Stad	Station	-28.7361111111111	24.7705555555556
Kimberley				RSA	Northern Cape	Stad	Urban Area	-28.7333333333333	24.7655555555556
Kinderlê				RSA	Northern Cape	Nedersetting	Area	-29.1808333333333	17.7952777777778
King William's Town				RSA	Eastern Cape	Dorp	Urban Area	-32.8797222222222	27.3944444444444
King William's Town				RSA	Eastern Cape	Dorp	Station	-32.8872222222222	27.39
King's Rest				RSA	KwaZulu-Natal	Voorstad	Station	-29.9047222222222	31.0144444444444
Kinross				RSA	Mpumalanga	Dorp	Town	-26.4197222222222	29.1013888888889
Kinross				RSA	Mpumalanga	Dorp	Station	-26.4216666666667	29.0947222222222
Kirkwood				RSA	Eastern Cape	Dorp	Town	-33.3975	25.4441666666667
Kirkwood				RSA	Eastern Cape	Dorp	Station	-33.3988888888889	25.4377777777778
Kiwini				RSA	KwaZulu-Natal	Nedersetting	Perennial	-28.8911111111111	30.7861111111111
Kiwini				RSA	Eastern Cape	Nedersetting	Group of huts	-31.8530555555556	28.6686111111111
Klaarstroom				RSA	Western Cape	Dorp	Urban Area	-33.3288888888889	22.5369444444444
Klaarwater				RSA	KwaZulu-Natal	Gebied-Dorp	Station	-29.8616666666667	30.8602777777778
Klaarwater				RSA	KwaZulu-Natal	Gebied-Dorp	Town	-29.8855555555556	30.8344444444444
Klawer				RSA	Western Cape	Dorp	Urban Area	-31.775	18.6255555555556
Klawer				RSA	Western Cape	Dorp	Station	-31.7747222222222	18.6230555555556
Kleinmond				RSA	Western Cape	Dorp	Urban Area	-34.3388888888889	19.0252777777778
Kleinmond				RSA	Eastern Cape	Dorp	Bay	-34.0658333333333	24.2055555555556
Kleinsee				RSA	Northern Cape	Dorp	Town	-29.6777777777778	17.0708333333333
Kleinsee				RSA	Western Cape	Dorp	Bay	-31.7783333333333	18.2269444444444
Klerksdorp				RSA	North West	Stad		-26.8972222222222	26.6627777777778
Klerksdorp				RSA	North West	Stad	Urban Area	-26.8502777777778	26.6477777777778
Klerksdorp				RSA	North West	Stad	Station	-26.8688888888889	26.6694444444444
Klipdrif				RSA	North West	Gebied-Dorp	Town	-26.6472222222222	27.2480555555556
Klipdrif				RSA	North West	Gebied-Dorp	Station	-26.6488888888889	27.2636111111111
Klipdrif				RSA	North West	Gebied-Dorp	Area	-26.6238888888889	27.2702777777778
Klipplaat				RSA	North West	Dorp	Non Perennial	-25.7344444444444	27.7719444444444
Klipplaat				RSA	Eastern Cape	Dorp	Town	-33.0180555555556	24.3408333333333
Klipplaat				RSA	Eastern Cape	Dorp	Station	-33.0188888888889	24.3377777777778
Kliprand				RSA	Western Cape	Dorp	Town	-30.5927777777778	18.69
Klipriviersberg				RSA	Gauteng	Voorstad	Mountain	-26.2825	28.0455555555556
Kloof				RSA	Gauteng	Dorp	Town	-26.3905555555556	27.6002777777778
Kloof				RSA	KwaZulu-Natal	Dorp	Urban Area	-29.7858333333333	30.8252777777778
Kloof				RSA	KwaZulu-Natal	Dorp	Station	-29.7919444444444	30.8347222222222
Knysna				RSA	Western Cape	Dorp	Station	-34.0402777777778	23.0441666666667
Knysna				RSA	Western Cape	Dorp	Urban Area	-34.0355555555556	23.0488888888889
Kocksoord				RSA	Gauteng	Voorstad	Town	-26.2211111111111	27.6483333333333
Koegasbrug				RSA	Northern Cape	Dorp	Town	-29.3038888888889	22.3597222222222
Koekenaap				RSA	Western Cape	Nedersetting	Town	-31.5230555555556	18.2922222222222
Koekenaap				RSA	Western Cape	Nedersetting	Station	-31.5266666666667	18.2919444444444
Koekenaap				RSA	Western Cape	Nedersetting	Area	-31.5261111111111	18.2702777777778
Koeroebees				RSA	Northern Cape	Nedersetting	Area	-30.1444444444444	17.7086111111111
Koeëlbaai				RSA		Baai	Bay	-33.9730555555556	18.3705555555556
Koeëlbaai				RSA	Western Cape	Baai	Bay	-34.0630555555556	18.3691666666667
Koeëlbaai				RSA		Baai	Bay	-34.2347222222222	18.4791666666667
Koeëlbaai				RSA	Western Cape	Baai	Bay	-34.2394444444444	18.8538888888889
Koeëlbaai				RSA		Baai	Bay	-34.2597222222222	18.8530555555556
Koffiefontein				RSA	Free State	Dorp	Town	-29.4063888888889	25.0041666666667
Koffiefontein				RSA	Free State	Dorp	Station	-29.41	25.0111111111111
Koingnaas				RSA	Northern Cape	Dorp	Town	-30.1972222222222	17.2777777777778
Kokstad				RSA	Limpopo	Dorp	Town	-23.1725	27.9811111111111
Kokstad				RSA	KwaZulu-Natal	Dorp	Town	-30.5475	29.4244444444444
Kokstad				RSA	KwaZulu-Natal	Dorp	Station	-30.56	29.4188888888889
Komaggas				RSA	Northern Cape	Nedersetting	Town	-29.8002777777778	17.4825
Komatipoort				RSA	Mpumalanga	Dorp	Town	-25.4327777777778	31.9558333333333
Komatipoort				RSA	Mpumalanga	Dorp	Station	-25.4372222222222	31.9538888888889
Komga				RSA	Eastern Cape	Dorp	Station	-32.5816666666667	27.8941666666667
Komga				RSA	Eastern Cape	Dorp	Urban Area	-32.5777777777778	27.8888888888889
Kommadagga				RSA	Eastern Cape	Nedersetting	Station	-33.1188888888889	25.9011111111111
Kommetjie				RSA	Western Cape	Dorp	Urban Area	-34.1461111111111	18.3241666666667
Kommetjie				RSA		Dorp	Bay	-34.1413888888889	18.3219444444444
Kommetjie				RSA	Eastern Cape	Dorp	Bush Area	-34.0155555555556	24.1466666666667
Kono				RSA	Eastern Cape	Dorp	Group of huts	-31.8258333333333	28.0572222222222
Kono				RSA	Northern Cape	Dorp	Settlement	-27.7333333	23.5333333
Koopmansfontein				RSA	Northern Cape	Dorp	Station	-28.2411111111111	24.0380555555556
Koopmansfontein				RSA	Northern Cape	Dorp	Urban Area	-28.2375	24.0352777777778
Kopela				RSA	North West	Gebied-Dorp	Group of huts	-26.4263888888889	25.525
Koppies				RSA	Free State	Dorp	Station	-27.2375	27.5683333333333
Koppies				RSA	Free State	Dorp	Urban Area	-27.2416666666667	27.5733333333333
Koppies				RSA	Northern Cape	Dorp	Kop	-31.2652777777778	23.4083333333333
Koppies				RSA	Eastern Cape	Dorp	Area	-34.0463888888889	24.0838888888889
Koringberg				RSA	Western Cape	Dorp	Station	-33.0183333333333	18.6786111111111
Koringberg				RSA	Western Cape	Dorp	Town	-33.0188888888889	18.6777777777778
Koringberg				RSA	Western Cape	Dorp	Kop	-33.0225	18.6591666666667
Korsten				RSA	Eastern Cape	Voorstad	Urban Area	-33.9316666666667	25.5697222222222
Kosmos				RSA	North West	Gebied-Dorp	Urban Area	-25.7394444444444	27.8508333333333
Koster				RSA	North West	Dorp	Urban Area	-25.8594444444444	26.8972222222222
Koster				RSA	North West	Dorp	Station	-25.8705555555556	26.9022222222222
Koupsleegte				RSA	Eastern Cape	Nedersetting	Station	-31.4586111111111	26.9108333333333
Kraaibos				RSA	Western Cape	Nedersetting	State	-33.9877777777778	22.5055555555556
Kraaibos				RSA	Western Cape	Nedersetting	Bush Area	-33.9011111111111	22.8944444444444
Kraaibos				RSA	Western Cape	Nedersetting	Area	-33.9111111111111	22.9052777777778
Kraaifontein				RSA	Western Cape	Dorp	Station	-33.8466666666667	18.7247222222222
Kraaifontein				RSA	Western Cape	Dorp	Urban Area	-33.8477777777778	18.7161111111111
Kraaipan				RSA	North West	Dorp	Station	-26.2969444444444	25.3052777777778
Kraankuil				RSA	Northern Cape	Dorp	Station	-29.8827777777778	24.1833333333333
Krakeelrivier				RSA	Eastern Cape	Nedersetting	Perennial	-33.8152777777778	23.7444444444444
Krakeelrivier				RSA	Eastern Cape	Nedersetting	Station	-33.8108333333333	23.7330555555556
Krakeelrivier				RSA	Eastern Cape	Nedersetting	Urban Area	-33.8166666666667	23.7333333333333
Kranskop				RSA	Limpopo	Dorp	Kop	-23.0538888888889	29.5644444444444
Kranskop				RSA	Limpopo	Dorp	Mountain	-23.6536111111111	30.0847222222222
Kranskop				RSA	Limpopo	Dorp	Kop	-24.7213888888889	28.5311111111111
Kranskop				RSA	Mpumalanga	Dorp	Kop	-25.5072222222222	29.1411111111111
Kranskop				RSA	Free State	Dorp	Kop	-27.7413888888889	29.7063888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-28.9716666666667	19.3858333333333
Kranskop				RSA	Northern Cape	Dorp	Kop	-28.6288888888889	20.5061111111111
Kranskop				RSA	Northern Cape	Dorp	Kop	-28.9877777777778	21.8838888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-28.9633333333333	22.745
Kranskop				RSA	Northern Cape	Dorp	Kop	-28.9233333333333	23.8122222222222
Kranskop				RSA	Free State	Dorp	Kop	-28.5422222222222	27.9594444444444
Kranskop				RSA	Free State	Dorp	Kop	-28.4419444444444	28.1186111111111
Kranskop				RSA	Free State	Dorp	Kop	-28.3569444444444	28.1791666666667
Kranskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.0572222222222	30.0561111111111
Kranskop				RSA	KwaZulu-Natal	Dorp	Station	-28.9677777777778	30.8597222222222
Kranskop				RSA	KwaZulu-Natal	Dorp	Town	-28.9669444444444	30.8616666666667
Kranskop				RSA	Northern Cape	Dorp	Kop	-29.2875	18.7916666666667
Kranskop				RSA	Northern Cape	Dorp	Kop	-29.0172222222222	22.7733333333333
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.2144444444444	20.5769444444444
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.0341666666667	20.9375
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.8794444444444	20.3552777777778
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.7958333333333	20.7688888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.8244444444444	21.2030555555556
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.3147222222222	22.5563888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.9888888888889	23.7708333333333
Kranskop				RSA	Northern Cape	Dorp	Kop	-30.6138888888889	25.2163888888889
Kranskop				RSA	Free State	Dorp	Kop	-30.3141666666667	27.0588888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.1544444444444	19.7697222222222
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.4602777777778	20.3438888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.3286111111111	20.5063888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.6886111111111	20.6380555555556
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.3091666666667	21.2602777777778
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.2908333333333	21.2927777777778
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.1608333333333	23.1758333333333
Kranskop				RSA	Northern Cape	Dorp	Kop	-31.7027777777778	24.1061111111111
Kranskop				RSA	Eastern Cape	Dorp	Kop	-31.7972222222222	25.5202777777778
Kranskop				RSA	Eastern Cape	Dorp	Kop	-31.1161111111111	26.9597222222222
Kranskop				RSA	Eastern Cape	Dorp	Kop	-31.2355555555556	27.2363888888889
Kranskop				RSA	Northern Cape	Dorp	Kop	-32.5836111111111	20.1697222222222
Kranskop				RSA	Western Cape	Dorp	Kop	-32.3997222222222	21.7688888888889
Kranskop				RSA	Western Cape	Dorp	Kop	-32.9094444444444	21.2036111111111
Kranskop				RSA	Western Cape	Dorp	Kop	-32.7552777777778	21.5938888888889
Kranskop				RSA	Western Cape	Dorp	Kop	-32.1888888888889	22.0819444444444
Kranskop				RSA	Eastern Cape	Dorp	Kop	-32.2838888888889	25.3966666666667
Kranskop				RSA	Eastern Cape	Dorp	Kop	-32.1952777777778	26.145
Kranskop				RSA	Eastern Cape	Dorp	Kop	-32.0955555555556	26.2872222222222
Kranskop				RSA	Western Cape	Dorp	Kop	-33.7925	19.9955555555556
Kranskop				RSA	Western Cape	Dorp	Kop	-33.7819444444444	19.8555555555556
Kranskop				RSA	Western Cape	Dorp	Kop	-33.0538888888889	20.5775
Kranskop				RSA	Western Cape	Dorp	Kop	-33.0238888888889	20.7919444444444
Kranskop				RSA	Western Cape	Dorp	Kop	-33.6138888888889	21.6366666666667
Kranskop				RSA	Western Cape	Dorp	Kop	-33.0861111111111	22.7611111111111
Kranskop				RSA	Eastern Cape	Dorp	Kop	-33.1722222222222	23.1294444444444
Kranskop				RSA	Western Cape	Dorp	Kop	-34.0444444444444	20.2905555555556
Kranskop				RSA	Western Cape	Dorp	Kop	-34.2105555555556	20.2808333333333
Kriel				RSA	Mpumalanga	Dorp	Town	-26.2588888888889	29.2627777777778
Kroonstad				RSA	Free State	Dorp	Urban Area	-27.6577777777778	27.2361111111111
Kroonstad				RSA	Free State	Dorp	Station	-27.6597222222222	27.2347222222222
Krugersdorp				RSA	Gauteng	Dorp	Urban Area	-26.0955555555556	27.7755555555556
Krugersdorp				RSA	Gauteng	Dorp	Station	-26.1086111111111	27.7705555555556
Kruidfontein				RSA	Western Cape	Nedersetting	Station	-32.8513888888889	21.9555555555556
Kruidfontein				RSA	Western Cape	Nedersetting	Town	-32.8522222222222	21.9569444444444
Kruispad				RSA	Free State	Gebied-Dorp	Group of huts	-27.9444444444444	28.7333333333333
Kruispad				RSA	Northern Cape	Gebied-Dorp	Area	-29.8952777777778	18.5613888888889
Kruisrivier				RSA	Eastern Cape	Nedersetting	Mouth	-34.0247222222222	24.0727777777778
Kruisrivier				RSA	Limpopo	Nedersetting	Perennial	-25.3730555555556	29.5336111111111
Kruisrivier				RSA	Western Cape	Nedersetting	Mouth	-32.44	19.0480555555556
Kruisrivier				RSA	Western Cape	Nedersetting	Mouth	-32.8186111111111	21.1041666666667
Kruisrivier				RSA	Western Cape	Nedersetting	Perennial	-33.0747222222222	19.4577777777778
Kruisrivier				RSA	Western Cape	Nedersetting	Single Perennial	-33.13	19.3797222222222
Kruisrivier				RSA	Western Cape	Nedersetting	Perennial	-33.4994444444444	21.8722222222222
Kruisrivier				RSA	Western Cape	Nedersetting	Station	-33.6083333333333	21.9713888888889
Kruisrivier				RSA	Western Cape	Nedersetting	Mouth	-33.9363888888889	22.3522222222222
Kruisrivier				RSA	Eastern Cape	Nedersetting	Non Perennial	-33.4886111111111	24.7358333333333
Kruisrivier				RSA	Eastern Cape	Nedersetting	Non Perennial	-33.5297222222222	24.7627777777778
Kruisrivier				RSA	Eastern Cape	Nedersetting	Area	-33.74	25.3352777777778
Kruisrivier				RSA	Western Cape	Nedersetting	Mouth	-34.0422222222222	20.9616666666667
Kruisrivier				RSA	Western Cape	Nedersetting	Mouth	-34.0527777777778	21.3366666666667
Kruisvallei				RSA	Western Cape	Dorp	Town	-33.8855555555556	23.1658333333333
Krwakrwa				RSA	Eastern Cape	Nedersetting	Post Office	-32.7333333333333	26.9
Krwakrwa				RSA	Eastern Cape	Nedersetting	Post Office	-32.7333333	26.9
Kuilsrivier				RSA	Western Cape	Dorp	Mouth	-32.3977777777778	22.5697222222222
Kuilsrivier				RSA	Western Cape	Dorp	Station	-33.9336111111111	18.6783333333333
Kuilsrivier				RSA	Western Cape	Dorp	Urban Area	-33.9269444444444	18.6855555555556
Kuilsrivier				RSA	Western Cape	Dorp	Perennial	-34.0077777777778	18.6669444444444
KuMbodlana				RSA	Eastern Cape	Nedersetting	Non Perennial	-31.6172222222222	27.635
Kunene				NAM	KwaZulu-Natal	Streek	Town	-28.4833333333333	30.2666666666667
Kunene				NAM	Eastern Cape	Streek	Group of huts	-32.0883333333333	27.9755555555556
Kunene				NAM	Eastern Cape	Streek	Group of huts	-32.26	28.6583333333333
Kunene				NAM	Eastern Cape	Streek	Group of huts	-32.2833333333333	28.6697222222222
Kunene				NAM	Eastern Cape	Streek	Group of huts	-32.2755555555556	28.6436111111111
KuNgcuka				RSA	Eastern Cape	Gebied-Dorp	Group of huts	-31.7263888888889	27.2555555555556
KuNgwenya				RSA	Eastern Cape	Nedersetting	Perennial	-31.9647222222222	27.9386111111111
Kuruman				RSA	Northern Cape	Dorp	Urban Area	-27.4588888888889	23.4302777777778
Kuyasa				RSA	Northern Cape	Gebied-Dorp	Urban Area	-30.7197222222222	25.1141666666667
KwaCeza				RSA	KwaZulu-Natal	Dorp	Mountain	-27.9463888888889	31.3211111111111
KwaDlamini				RSA	KwaZulu-Natal	Dorp	Town	-29.1633333333333	29.6505555555556
KwaDlangezwa				RSA	KwaZulu-Natal	Gebied-Dorp	Area	-28.8683333333333	31.8458333333333
KwaDlangezwa				RSA	KwaZulu-Natal	Gebied-Dorp	Town	-28.8544444444444	31.8458333333333
KwaGade				RSA	KwaZulu-Natal	Dorp	Kop	-29.6388888888889	29.7202777777778
Kwaggafontein				RSA	Mpumalanga	Dorp	Town	-25.3047222222222	28.9475
Kwaggafontein				RSA	Free State	Dorp	Area	-29.13	26.1472222222222
Kwaggasrand				RSA	Gauteng	Voorstad	Town	-25.7577777777778	28.1161111111111
KwaGuqa				RSA	Mpumalanga	Gebied-Dorp	Town	-25.8736111111111	29.1836111111111
KwaGuqa				RSA	KwaZulu-Natal	Gebied-Dorp	Kop	-28.905	30.4966666666667
KwaMagoda				RSA	KwaZulu-Natal	Gebied-Dorp	Group of huts	-29.9108333333333	30.2577777777778
KwaMagoda				RSA	KwaZulu-Natal	Gebied-Dorp	Perennial	-29.9288888888889	30.2719444444444
KwaMagoda				RSA	KwaZulu-Natal	Gebied-Dorp	Area	-29.9302777777778	30.2608333333333
KwaMagwaza				RSA	KwaZulu-Natal	Nedersetting	Area	-27.58	32.2855555555556
KwaMakhutha				RSA	KwaZulu-Natal	Gebied-Dorp	Urban Area	-30.0308333333333	30.8611111111111
KwaMandlakazi				RSA	KwaZulu-Natal	Nedersetting	Group of huts	-28.0255555555556	31.7161111111111
KwaMandlakazi				RSA	KwaZulu-Natal	Nedersetting	Area	-29.3266666666667	30.9680555555556
KwaMandulu				RSA	Mpumalanga	Dorp	Town	-25.8119444444444	31.8519444444444
KwaMashu				RSA	KwaZulu-Natal	Gebied-Dorp	Urban Area	-29.7413888888889	30.9622222222222
KwaMashu				RSA	KwaZulu-Natal	Gebied-Dorp	Station	-29.7508333333333	30.9741666666667
KwaMbonambi				RSA	KwaZulu-Natal	Dorp	Town	-28.5988888888889	32.0894444444444
KwaMbonambi				RSA	KwaZulu-Natal	Dorp	Station	-28.6061111111111	32.0841666666667
KwaMkhize				RSA	KwaZulu-Natal	Nedersetting	Group of huts	-29.2416666666667	29.6475
KwaMkhize				RSA	Eastern Cape	Nedersetting	Group of huts	-30.1027777777778	28.9961111111111
KwaNkomfe	Nkomfe	Hersien vanaf Nkomfe		RSA	KwaZulu-Natal	Dorp	Village	-27.32	31.53
KwaNobuhle				RSA	Eastern Cape	Gebied-Dorp	Urban Area	-33.8188888888889	25.3891666666667
KwaNokuthula				RSA	Western Cape	Dorp	Urban Area	-34.05	23.3208333333333
KwaNomzamo				RSA	Eastern Cape	Gebied-Dorp	Town	-34.0388888888889	24.775
KwaPikoli				RSA	Eastern Cape	Plek	Group of huts	-33.1919444444444	26.9763888888889
KwaQiya				RSA	Eastern Cape	Nedersetting	Group of huts	-31.6883333333333	28.4797222222222
KwaQiya				RSA	Eastern Cape	Nedersetting	Group of huts	-31.88	28.7036111111111
KwaThema				RSA	Gauteng	Gebied-Dorp	Town	-26.2986111111111	28.3975
KwaZakhele				RSA	Eastern Cape	Gebied-Dorp	Urban Area	-33.8766666666667	25.5752777777778
L'Agulhas				RSA	Western Cape	Dorp	Urban Area	-34.8225	20.0180555555556
La Lucia				RSA	KwaZulu-Natal	Voorstad	Town	-29.7547222222222	31.0594444444444
Laaiplek				RSA	Western Cape	Dorp	Town	-32.7725	18.1555555555556
Ladismith				RSA	Western Cape	Dorp	Urban Area	-33.4922222222222	21.2666666666667
Lady Frere				RSA	Eastern Cape	Dorp	Town	-31.7027777777778	27.2336111111111
Lady Grey				RSA	Eastern Cape	Dorp	Station	-30.7166666666667	27.1894444444444
Ladybrand				RSA	Free State	Dorp	Area	-29.1947222222222	27.4702777777778
Ladybrand				RSA	Free State	Dorp	Station	-29.1883333333333	27.4480555555556
Ladysmith				RSA	KwaZulu-Natal	Dorp	Urban Area	-28.5519444444444	29.7783333333333
Ladysmith				RSA	KwaZulu-Natal	Dorp	Station	-28.5580555555556	29.7863888888889
Laingsburg				RSA	Western Cape	Dorp	Station	-33.1980555555556	20.8608333333333
Laingsburg				RSA	Western Cape	Dorp	Urban Area	-33.195	20.8591666666667
Lakeside				RSA	North West	Voorstad	Town	-26.6661111111111	27.0908333333333
Lakeside				RSA	Gauteng	Voorstad	Town	-26.5197222222222	27.8711111111111
Lakeside				RSA	Gauteng	Voorstad	Town	-26.0994444444444	28.1477777777778
Lakeside				RSA	KwaZulu-Natal	Voorstad	Group of huts	-27.7933333333333	30.8111111111111
Lakeside				RSA	Western Cape	Voorstad	Urban Area	-34.0872222222222	18.4569444444444
Lakeside				RSA	Western Cape	Voorstad	Station	-34.0888888888889	18.4652777777778
Lakeview				RSA	KwaZulu-Natal	Voorstad	Station	-28.4894444444444	32.1452777777778
Lakeview				RSA	Free State	Voorstad	Area	-29.1741666666667	26.3238888888889
Lambani				RSA	Limpopo	Dorp	Post Office	-22.75	30.3166667
Lambani				RSA	Limpopo	Dorp	Settlement	-22.7583333	30.8666667
Lane Island		Slegs malgasse	Lane-eiland of Bird Island of Birdeiland of Voëleiland	RSA	KwaZulu-Natal	XXX-Eiland	Island Real	-28.0263888888889	32.4791666666667
Langa				RSA	KwaZulu-Natal	Township	Kop	-29.795	30.2669444444444
Langa				RSA	Western Cape	Township	Urban Area	-33.9455555555556	18.53
Langa				RSA	Western Cape	Township	Station	-33.9386111111111	18.5305555555556
Langalokukhanya				RSA	KwaZulu-Natal	Dorp	Town	-28.8666	31.26
Langeloop				RSA	Mpumalanga	Gebied-Dorp	Town	-25.6763888888889	31.6355555555556
